run_id,run_mode,backtest_start_date,backtest_end_date,report_generated_at_utc,date,mode,pre_nav,post_nav,period_return_pct,cum_return_pct,n_stocks,cash_pct,turnover_pct,cost_inr,n_buys,n_sells,stocks_added,stocks_removed,top5_holdings,rl_overweight,rl_underweight,aggressiveness,emergency,tilt_Automobiles,tilt_Banking,tilt_CapitalGoods,tilt_Cement,tilt_Chemicals,tilt_ConsumerDiscretionary,tilt_Energy,tilt_FMCG,tilt_FinancialServices,tilt_Healthcare,tilt_IT,tilt_Metals,tilt_Pharma,tilt_RealEstate,tilt_Telecom
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-01-16,RL,1554309.41,1522533.19,-2.044,204.507,25,0.0,83.91,6409.87,21,22,"ABB.NS,ACC.NS,ASIANPAINT.NS,BHEL.NS,CUMMINSIND.NS,DMART.NS,GRASIM.NS,JINDALSTEL.NS,JSWSTEEL.NS,MGL.NS,NMDC.NS,PIDILITIND.NS,POWERGRID.NS,RAMCOCEM.NS,RELAXO.NS,SAIL.NS,SHREECEM.NS,SIEMENS.NS,ULTRACEMCO.NS,VEDL.NS,VOLTAS.NS","ALKEM.NS,APOLLOHOSP.NS,AUROPHARMA.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BIOCON.NS,BPCL.NS,CHOLAFIN.NS,FORTIS.NS,HDFCLIFE.NS,INDUSTOWER.NS,LALPATHLAB.NS,LICHSGFIN.NS,LUPIN.NS,MAXHEALTH.NS,METROPOLIS.NS,ZYDUSLIFE.NS",ASIANPAINT.NS:4.0%|RELAXO.NS:4.0%|CUMMINSIND.NS:4.0%|DMART.NS:4.0%|SIEMENS.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-02-13,RL,1522533.19,1454368.8,-4.477,190.874,25,0.0,77.56,5654.47,23,21,"AIAENG.NS,AUROPHARMA.NS,BANDHANBNK.NS,BIOCON.NS,BRITANNIA.NS,COLPAL.NS,DABUR.NS,FEDERALBNK.NS,GLENMARK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,NESTLEIND.NS,TATACONSUM.NS,TITAN.NS,WHIRLPOOL.NS,ZYDUSLIFE.NS","ACC.NS,ATGL.NS,BHEL.NS,GRASIM.NS,IOC.NS,JINDALSTEL.NS,JSWSTEEL.NS,MGL.NS,NMDC.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RAMCOCEM.NS,RELAXO.NS,RELIANCE.NS,SAIL.NS,SHREECEM.NS,ULTRACEMCO.NS,VEDL.NS",AUROPHARMA.NS:4.0%|SIEMENS.NS:4.0%|ZYDUSLIFE.NS:4.0%|GLENMARK.NS:4.0%|ABB.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-03-13,RL,1454368.8,1410207.6,-3.036,182.042,25,0.0,52.89,3733.74,21,17,"ASHOKLEY.NS,ATGL.NS,BALKRISIND.NS,BHEL.NS,BPCL.NS,EICHERMOT.NS,GODREJCP.NS,HINDUNILVR.NS,IOC.NS,M&M.NS,MGL.NS,RELIANCE.NS,SONACOMS.NS","AUROPHARMA.NS,BANDHANBNK.NS,BIOCON.NS,CUMMINSIND.NS,FEDERALBNK.NS,GLENMARK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,LUPIN.NS,NESTLEIND.NS,TATACONSUM.NS,ZYDUSLIFE.NS",BALKRISIND.NS:4.0%|RELIANCE.NS:4.0%|SONACOMS.NS:4.0%|M&M.NS:4.0%|DABUR.NS:4.0%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-04-11,RL,1453027.04,1447119.32,-0.407,189.424,25,0.0,58.25,4219.79,23,16,"ADANIGREEN.NS,ALKEM.NS,AUROPHARMA.NS,BAJAJ-AUTO.NS,BIOCON.NS,COFORGE.NS,CUMMINSIND.NS,GAIL.NS,GLENMARK.NS,HCLTECH.NS,LUPIN.NS,MPHASIS.NS,PERSISTENT.NS,TATAELXSI.NS","ASIANPAINT.NS,BHEL.NS,BPCL.NS,BRITANNIA.NS,COLPAL.NS,DABUR.NS,DMART.NS,EICHERMOT.NS,GODREJCP.NS,HINDUNILVR.NS,MGL.NS,TITAN.NS,VOLTAS.NS,WHIRLPOOL.NS",GLENMARK.NS:4.0%|BIOCON.NS:4.0%|TATAELXSI.NS:4.0%|MPHASIS.NS:4.0%|BALKRISIND.NS:4.0%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-05-08,RL,1567358.3,1556425.09,-0.698,211.285,22,0.0,100.0,7809.43,22,25,"ACC.NS,AMBUJACEM.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJFINANCE.NS,BANDHANBNK.NS,BHARTIARTL.NS,FORTIS.NS,HDFCAMC.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSTOWER.NS,KOTAKBANK.NS,LALPATHLAB.NS,LICHSGFIN.NS,MAXHEALTH.NS,METROPOLIS.NS,NAM-INDIA.NS,RAMCOCEM.NS,SBILIFE.NS,SHREECEM.NS,ULTRACEMCO.NS","ABB.NS,ADANIGREEN.NS,AIAENG.NS,ALKEM.NS,ASHOKLEY.NS,ATGL.NS,AUROPHARMA.NS,BAJAJ-AUTO.NS,BALKRISIND.NS,BIOCON.NS,COFORGE.NS,CUMMINSIND.NS,GAIL.NS,GLENMARK.NS,HCLTECH.NS,IOC.NS,LT.NS,LUPIN.NS,M&M.NS,MPHASIS.NS,PERSISTENT.NS,RELIANCE.NS,SIEMENS.NS,SONACOMS.NS,TATAELXSI.NS",APOLLOHOSP.NS:4.5%|LALPATHLAB.NS:4.5%|FORTIS.NS:4.5%|NAM-INDIA.NS:4.5%|AMBUJACEM.NS:4.5%,,,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-06-05,RL,1609379.78,1605178.47,-0.261,221.036,22,0.0,37.35,3000.93,16,14,"CHOLAFIN.NS,COLPAL.NS,DABUR.NS,GRASIM.NS,HINDUNILVR.NS,ITC.NS,MARICO.NS,MUTHOOTFIN.NS","AXISBANK.NS,BAJFINANCE.NS,BANDHANBNK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,RAMCOCEM.NS,SBILIFE.NS",COLPAL.NS:4.5%|LALPATHLAB.NS:4.5%|LICHSGFIN.NS:4.5%|ACC.NS:4.5%|FORTIS.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-07-03,RL,1690117.05,1686724.54,-0.201,237.345,22,0.0,28.69,2423.22,13,15,"ASHOKLEY.NS,BALKRISIND.NS,BRITANNIA.NS,EICHERMOT.NS,MARUTI.NS,TVSMOTOR.NS","APOLLOHOSP.NS,FORTIS.NS,LALPATHLAB.NS,MARICO.NS,MAXHEALTH.NS,METROPOLIS.NS",ULTRACEMCO.NS:4.5%|GRASIM.NS:4.5%|ACC.NS:4.5%|LICHSGFIN.NS:4.5%|BALKRISIND.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-07-31,RL,1686724.54,1659888.78,-1.591,231.978,22,0.0,60.17,5004.0,18,17,"AARTIIND.NS,APOLLOHOSP.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BALAMINES.NS,DEEPAKNTR.NS,FLUOROCHEM.NS,FORTIS.NS,LALPATHLAB.NS,MAXHEALTH.NS,METROPOLIS.NS,PIIND.NS,SONACOMS.NS","ACC.NS,AMBUJACEM.NS,ASHOKLEY.NS,BRITANNIA.NS,CHOLAFIN.NS,COLPAL.NS,DABUR.NS,GRASIM.NS,HINDUNILVR.NS,ITC.NS,MARUTI.NS,SHREECEM.NS,ULTRACEMCO.NS",AARTIIND.NS:4.5%|DEEPAKNTR.NS:4.5%|LICHSGFIN.NS:4.5%|BALKRISIND.NS:4.5%|MAXHEALTH.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-08-28,RL,1659888.78,1638270.66,-1.302,227.654,25,0.0,63.84,5247.59,16,22,"AUROPHARMA.NS,CHOLAFIN.NS,COALINDIA.NS,COFORGE.NS,DIVISLAB.NS,GLENMARK.NS,INFY.NS,JINDALSTEL.NS,KPITTECH.NS,LTTS.NS,LUPIN.NS,NMDC.NS,SAIL.NS,SUNPHARMA.NS,TCS.NS,VEDL.NS","AARTIIND.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BALAMINES.NS,BALKRISIND.NS,BHARTIARTL.NS,DEEPAKNTR.NS,EICHERMOT.NS,FLUOROCHEM.NS,INDUSTOWER.NS,PIIND.NS,SONACOMS.NS,TVSMOTOR.NS",LICHSGFIN.NS:4.0%|NAM-INDIA.NS:4.0%|JINDALSTEL.NS:4.0%|COALINDIA.NS:4.0%|SAIL.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-09-25,RL,1694129.53,1690550.06,-0.211,238.11,25,0.0,30.22,2556.76,16,16,"BIOCON.NS,BRIGADE.NS,DLF.NS,GODREJPROP.NS,LTIM.NS,OBEROIRLTY.NS,PHOENIXLTD.NS","COALINDIA.NS,INFY.NS,JINDALSTEL.NS,LUPIN.NS,NMDC.NS,SAIL.NS,VEDL.NS",CHOLAFIN.NS:4.0%|BRIGADE.NS:4.0%|NAM-INDIA.NS:4.0%|LICHSGFIN.NS:4.0%|GODREJPROP.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-10-23,RL,1757658.01,1751104.78,-0.373,250.221,25,0.0,53.35,4680.87,18,20,"ASIANPAINT.NS,BRITANNIA.NS,COLPAL.NS,DMART.NS,HAVELLS.NS,HINDUNILVR.NS,LUPIN.NS,MARICO.NS,PRESTIGE.NS,TATACONSUM.NS,TORNTPHARM.NS,VOLTAS.NS,WHIRLPOOL.NS","CHOLAFIN.NS,COFORGE.NS,DIVISLAB.NS,HDFCAMC.NS,KPITTECH.NS,LICHSGFIN.NS,LTIM.NS,LTTS.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,PHOENIXLTD.NS,SUNPHARMA.NS,TCS.NS",HINDUNILVR.NS:4.0%|GODREJPROP.NS:4.0%|PRESTIGE.NS:4.0%|VOLTAS.NS:4.0%|HAVELLS.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-11-20,RL,1751104.78,1724547.76,-1.517,244.91,22,0.0,64.83,5595.54,22,16,"AARTIIND.NS,ALKYLAMINE.NS,BALAMINES.NS,BHARTIARTL.NS,FLUOROCHEM.NS,HINDALCO.NS,INDUSTOWER.NS,JINDALSTEL.NS,PHOENIXLTD.NS,PIIND.NS,SAIL.NS,TATASTEEL.NS,VEDL.NS","ASIANPAINT.NS,AUROPHARMA.NS,BIOCON.NS,BRITANNIA.NS,COLPAL.NS,DMART.NS,GLENMARK.NS,HAVELLS.NS,HINDUNILVR.NS,LUPIN.NS,MARICO.NS,PRESTIGE.NS,TATACONSUM.NS,TORNTPHARM.NS,VOLTAS.NS,WHIRLPOOL.NS",BALAMINES.NS:4.5%|GODREJPROP.NS:4.5%|OBEROIRLTY.NS:4.5%|JINDALSTEL.NS:4.5%|SAIL.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2025-12-18,RL,1724547.76,1648239.32,-4.425,229.648,22,0.0,68.4,5651.51,18,19,"ABB.NS,ADANIGREEN.NS,ADANIPORTS.NS,BAJAJFINSV.NS,BPCL.NS,GAIL.NS,HDFCLIFE.NS,IOC.NS,LICHSGFIN.NS,LT.NS,MGL.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,NTPC.NS,POWERGRID.NS","AARTIIND.NS,ALKYLAMINE.NS,APOLLOHOSP.NS,BALAMINES.NS,FLUOROCHEM.NS,FORTIS.NS,HINDALCO.NS,JINDALSTEL.NS,LALPATHLAB.NS,MAXHEALTH.NS,METROPOLIS.NS,PIIND.NS,SAIL.NS,TATASTEEL.NS,VEDL.NS",NAM-INDIA.NS:4.5%|LICHSGFIN.NS:4.5%|OBEROIRLTY.NS:4.5%|GODREJPROP.NS:4.5%|DLF.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2026-01-15,RL,1648239.32,1614275.46,-2.061,222.855,25,0.0,100.0,8099.7,25,22,"ACC.NS,ALKEM.NS,AMBUJACEM.NS,AUBANK.NS,BAJAJ-AUTO.NS,BANDHANBNK.NS,BIOCON.NS,CIPLA.NS,COALINDIA.NS,EICHERMOT.NS,FEDERALBNK.NS,GRASIM.NS,HEROMOTOCO.NS,INDUSINDBK.NS,JINDALSTEL.NS,JSWSTEEL.NS,M&M.NS,MARUTI.NS,RAMCOCEM.NS,SAIL.NS,SBIN.NS,SUNPHARMA.NS,TATASTEEL.NS,ULTRACEMCO.NS,ZYDUSLIFE.NS","ABB.NS,ADANIGREEN.NS,ADANIPORTS.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,BRIGADE.NS,DLF.NS,GAIL.NS,GODREJPROP.NS,HDFCLIFE.NS,INDUSTOWER.NS,IOC.NS,LICHSGFIN.NS,LT.NS,MGL.NS,MUTHOOTFIN.NS,NAM-INDIA.NS,NTPC.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,POWERGRID.NS",ZYDUSLIFE.NS:4.0%|ALKEM.NS:4.0%|FEDERALBNK.NS:4.0%|ACC.NS:4.0%|BAJAJ-AUTO.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2026-02-12,RL,1678650.71,1669414.42,-0.55,233.883,22,0.0,78.88,6597.34,22,20,"ABB.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BHEL.NS,BRIGADE.NS,DLF.NS,GODREJPROP.NS,HDFCAMC.NS,HDFCLIFE.NS,INDUSTOWER.NS,LT.NS,MUTHOOTFIN.NS,NTPC.NS,OBEROIRLTY.NS,PRESTIGE.NS,SBILIFE.NS,SIEMENS.NS","ACC.NS,ALKEM.NS,AMBUJACEM.NS,BAJAJ-AUTO.NS,BIOCON.NS,CIPLA.NS,COALINDIA.NS,EICHERMOT.NS,GRASIM.NS,HEROMOTOCO.NS,JINDALSTEL.NS,JSWSTEEL.NS,M&M.NS,MARUTI.NS,RAMCOCEM.NS,SAIL.NS,SUNPHARMA.NS,TATASTEEL.NS,ULTRACEMCO.NS,ZYDUSLIFE.NS",DLF.NS:4.5%|ABB.NS:4.5%|BHEL.NS:4.5%|SIEMENS.NS:4.5%|FEDERALBNK.NS:4.5%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
selection_only_2013_01_01_2026_04_17_20260421T170541Z,selection_only,2013-01-01,2026-04-17,2026-04-21T17:05:41Z,2026-03-12,RL,1669414.42,1539717.79,-7.769,207.944,25,0.0,67.97,5249.28,18,21,"AARTIIND.NS,ACC.NS,ALKYLAMINE.NS,BAJAJ-AUTO.NS,CHOLAFIN.NS,DEEPAKNTR.NS,EICHERMOT.NS,GRASIM.NS,M&M.NS,MARUTI.NS,PHOENIXLTD.NS,PIIND.NS,RAMCOCEM.NS,SHREECEM.NS,TVSMOTOR.NS,ULTRACEMCO.NS,VINATIORGA.NS","ABB.NS,AUBANK.NS,BANDHANBNK.NS,BHARTIARTL.NS,BHEL.NS,BRIGADE.NS,FEDERALBNK.NS,INDUSINDBK.NS,INDUSTOWER.NS,LT.NS,MUTHOOTFIN.NS,NTPC.NS,SBIN.NS,SIEMENS.NS",ULTRACEMCO.NS:4.0%|EICHERMOT.NS:4.0%|HDFCAMC.NS:4.0%|DLF.NS:4.0%|AARTIIND.NS:4.0%,,,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
